source_log,instance,step,elapsed_seconds,current_action,proposed_action,network_argmax_action,max_visit_count,number_tied_at_max_visits,tie_break_reason,current_policy_rank,proposed_policy_rank
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1259,1160.541555404663,75,107,107,5,5,policy_prior,3,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1262,1163.7147822380066,76,107,107,5,5,policy_prior,3,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1263,1164.6986706256866,77,107,107,5,5,policy_prior,3,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1282,1213.5602686405182,72,107,107,5,4,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1283,1214.3072917461395,79,107,107,5,4,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1284,1214.9800481796265,80,107,107,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1324,1267.7977862358093,72,105,105,6,4,policy_prior,3,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1326,1269.943318605423,73,107,107,6,4,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1327,1271.172219991684,74,107,107,6,3,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1328,1272.282353401184,75,107,107,6,3,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1329,1273.1373662948608,79,107,107,6,2,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1372,1377.4374725818634,72,105,105,6,4,policy_prior,3,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1374,1379.6846323013306,73,107,107,6,4,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1375,1381.0594260692596,74,107,107,6,3,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1376,1382.3587138652802,75,107,107,6,3,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1377,1383.53542304039,79,107,107,6,2,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1420,1441.1954867839813,73,105,105,6,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1422,1443.7200696468353,72,106,106,6,3,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1423,1444.8347771167755,74,106,106,6,3,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1424,1446.0246114730835,75,106,106,6,3,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1425,1447.2324380874634,76,106,106,6,3,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1433,1456.603922367096,77,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1436,1459.885158777237,79,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1478,1549.2908234596252,72,105,105,6,4,policy_prior,3,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1480,1551.7255725860596,73,106,106,6,4,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1481,1552.874699831009,75,106,106,6,3,policy_prior,3,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1482,1553.9869525432587,79,106,106,6,2,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1483,1555.2171354293823,74,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1484,1556.2602462768555,76,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1485,1557.6866829395294,77,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1486,1559.1322288513184,80,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1487,1565.032717704773,81,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1488,1566.3373718261719,82,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1489,1567.6795809268951,83,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1490,1569.1780409812927,84,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1491,1570.4087064266205,85,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1492,1571.9151966571808,86,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1493,1573.315628528595,87,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1494,1574.614628791809,88,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1495,1575.9396107196808,90,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1496,1595.3394804000854,91,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1497,1596.327389240265,92,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1498,1597.4998717308044,93,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1499,1598.7094295024872,94,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1500,1599.903836965561,95,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1501,1601.0914516448975,96,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1502,1602.32341837883,97,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1503,1603.6009411811829,98,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1504,1604.3592131137848,99,106,106,5,5,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1505,1605.1062560081482,101,106,106,5,5,policy_prior,3,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1506,1606.1370809078217,102,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1507,1607.6956090927124,103,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1508,1609.2811467647552,73,106,106,5,5,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1509,1610.953646659851,104,106,106,5,4,policy_prior,2,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1510,1612.5650491714478,74,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1511,1614.100197315216,75,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1512,1615.818033695221,76,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1513,1617.5494883060455,77,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1514,1618.7737612724304,79,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1515,1619.8230912685394,80,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1516,1620.8497569561005,81,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1517,1621.9755492210388,82,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1518,1623.2142670154572,83,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1519,1624.5311686992645,84,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1520,1625.6313626766205,85,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1521,1626.6219372749329,86,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1522,1627.5595533847809,87,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1523,1628.556978225708,88,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1524,1629.9345791339874,90,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1525,1631.046314239502,91,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1526,1632.2216019630432,92,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1527,1633.818398475647,93,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1528,1635.017612695694,94,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1529,1636.321796655655,95,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1530,1637.6736330986023,96,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1531,1639.2709455490112,97,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1532,1640.8082139492035,98,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1533,1642.0817074775696,99,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1534,1643.2006990909576,101,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1535,1644.3661725521088,102,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1536,1645.4908003807068,103,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1537,1646.5474433898926,74,106,106,5,5,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1538,1647.7585735321045,104,106,106,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1539,1648.8728590011597,75,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1540,1650.0279793739319,77,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1541,1651.2248816490173,79,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1542,1652.2801721096039,80,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1543,1653.6935856342316,81,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1544,1655.0786271095276,82,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1545,1656.6365792751312,83,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1546,1657.9584839344025,84,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1547,1659.1421716213226,85,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1548,1660.2369124889374,86,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1549,1698.7966105937958,87,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1550,1699.6291527748108,88,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1551,1700.4378895759583,90,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1552,1701.2520244121552,91,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1553,1702.0612242221832,92,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1554,1702.8737580776215,93,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1555,1703.7202382087708,94,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1556,1704.5254034996033,95,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1557,1705.3600826263428,96,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1558,1706.1457426548004,97,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1559,1707.1994020938873,98,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1560,1708.0453600883484,99,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1561,1709.6118364334106,101,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1562,1711.2506687641144,102,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1563,1713.0966868400574,103,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1564,1714.577679157257,104,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1565,1716.0044949054718,76,106,106,5,4,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1566,1717.6676080226898,75,106,106,5,5,policy_prior,4,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1567,1719.4738473892212,77,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1568,1720.8678810596466,79,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1569,1722.0216929912567,80,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1570,1723.0681660175323,81,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1571,1724.0540225505829,82,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1572,1725.0748901367188,83,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1573,1726.3309440612793,84,106,106,5,4,policy_prior,5,1
.tmp_live_refresh\logs\21178320_failure_off.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,1574,1727.3961343765259,85,106,106,5,4,policy_prior,5,1
